Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
5/17/2020,ID-YO,Daerah Istimewa Yogyakarta,5,0,3,2,184,8,91,85,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,1.38,50.67,0.00,2.20,4.35%,49.46%,0.83,1.00
5/17/2020,ID-SN,Sulawesi Selatan,34,0,7,27,942,51,318,573,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,3.61,99.93,0.00,5.41,5.41%,33.76%,0.74,0.00
5/17/2020,ID-KB,Kalimantan Barat,1,0,2,-1,129,2,23,104,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.18,23.79,0.00,0.37,1.55%,17.83%,0.50,1.00
5/17/2020,ID-PA,Papua,33,0,0,33,380,6,48,326,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,7.60,87.55,0.00,1.38,1.58%,12.63%,2.20,1.00
5/17/2020,ID-SG,Sulawesi Tenggara,2,0,0,2,188,4,19,165,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.76,71.33,0.00,1.52,2.13%,10.11%,0.33,1.00
5/17/2020,ID-JI,Jawa Timur,54,11,10,33,2091,193,300,1598,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,1.33,51.66,0.27,4.77,9.23%,14.35%,0.31,2.20
5/17/2020,ID-AC,Aceh,0,0,0,0,18,1,15,2,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.00,3.43,0.00,0.19,5.56%,83.33%,0.00,1.00
5/17/2020,ID-KT,Kalimantan Tengah,0,0,0,0,223,10,47,166,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,0.00,86.76,0.00,3.89,4.48%,21.08%,1.00,1.00
5/17/2020,ID-SB,Sumatera Barat,12,0,3,9,408,23,96,289,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,2.17,73.92,0.00,4.17,5.64%,23.53%,4.00,0.00
5/17/2020,ID-JT,Jawa Tengah,17,0,0,17,1146,60,233,853,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.47,31.51,0.00,1.65,5.24%,20.33%,0.55,1.00
5/17/2020,ID-JK,DKI Jakarta,128,3,11,114,5360,431,1244,3685,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,11.80,494.18,0.28,39.74,8.04%,23.21%,1.25,
5/17/2020,ID-KU,Kalimantan Utara,2,0,0,2,155,1,41,113,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,3.08,239.05,0.00,1.54,0.65%,26.45%,0.17,1.00
5/17/2020,ID-BT,Banten,24,0,1,23,587,60,159,368,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,2.24,54.75,0.00,5.60,10.22%,27.09%,,0.00
5/17/2020,ID-SA,Sulawesi Utara,0,4,0,-4,112,13,30,69,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.00,42.39,1.51,4.92,11.61%,26.79%,0.00,
5/17/2020,ID-BA,Bali,2,0,6,-4,339,2,243,94,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,0.47,80.40,0.00,0.47,0.59%,71.68%,0.67,1.00
5/17/2020,ID-KS,Kalimantan Selatan,2,8,0,-6,365,44,73,248,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,0.50,90.73,1.99,10.94,12.05%,20.00%,0.29,
5/17/2020,ID-MA,Maluku,22,2,4,16,84,6,20,58,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,11.91,45.48,1.08,3.25,7.14%,23.81%,,
5/17/2020,ID-NB,Nusa Tenggara Barat,6,0,12,-6,369,7,200,162,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,1.14,70.02,0.00,1.33,1.90%,54.20%,0.86,1.00
5/17/2020,ID-KI,Kalimantan Timur,1,0,2,-1,251,3,65,183,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.28,70.66,0.00,0.84,1.20%,25.90%,0.50,1.00
5/17/2020,ID-RI,Riau,4,0,0,4,98,6,60,32,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.66,16.13,0.00,0.99,6.12%,61.22%,,1.00
5/17/2020,ID-KR,Kepulauan Riau,0,1,0,-1,111,11,81,19,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0.00,57.53,0.52,5.70,9.91%,72.97%,0.00,
5/17/2020,ID-SR,Sulawesi Barat,0,0,0,0,75,2,23,50,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.00,48.08,0.00,1.28,2.67%,30.67%,0.00,1.00
5/17/2020,ID-SU,Sumatera Utara,16,2,5,9,211,29,58,124,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,1.08,14.18,0.13,1.95,13.74%,27.49%,,
5/17/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,29,1,24,4,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.00,21.02,0.00,0.72,3.45%,82.76%,1.00,1.00
5/17/2020,ID-ST,Sulawesi Tengah,2,0,2,0,115,4,24,87,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.68,38.91,0.00,1.35,3.48%,20.87%,2.00,1.00
5/17/2020,ID-SS,Sumatera Selatan,66,3,0,63,519,19,72,428,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,8.03,63.16,0.37,2.31,3.66%,13.87%,,
5/17/2020,ID-NT,Nusa Tenggara Timur,12,0,4,8,59,1,6,52,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,2.22,10.90,0.00,0.18,1.69%,10.17%,0.43,1.00
5/17/2020,ID-MU,Maluku Utara,4,0,0,4,92,4,13,75,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,3.06,70.35,0.00,3.06,4.35%,14.13%,1.33,1.00
5/17/2020,ID-BE,Bengkulu,9,0,0,9,65,2,1,62,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,4.50,32.51,0.00,1.00,3.08%,1.54%,3.00,1.00
5/18/2020,ID-GO,Gorontalo,4,0,0,4,28,2,14,12,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,3.39,23.72,0.00,1.69,7.14%,50.00%,4.00,1.00
5/18/2020,IDN,Indonesia,496,43,195,258,18010,1191,4324,12495,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.87,67.91,0.16,4.49,6.61%,24.01%,1.01,0.73
5/18/2020,ID-JA,Jambi,1,0,0,1,80,0,4,76,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.29,22.90,0.00,0.00,0.00%,5.00%,1.00,1.00
5/18/2020,ID-PA,Papua,0,0,0,0,380,6,48,326,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,0.00,87.55,0.00,1.38,1.58%,12.63%,0.00,1.00
5/18/2020,ID-KU,Kalimantan Utara,0,0,5,-5,155,1,46,108,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,0.00,239.05,0.00,1.54,0.65%,29.68%,0.00,1.00
5/18/2020,ID-MU,Maluku Utara,1,0,0,1,93,4,13,76,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.76,71.11,0.00,3.06,4.30%,13.98%,0.25,1.00
5/18/2020,ID-BE,Bengkulu,1,0,0,1,66,2,1,63,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.50,33.01,0.00,1.00,3.03%,1.52%,0.11,1.00
5/18/2020,ID-PB,Papua Barat,0,0,0,0,105,0,5,100,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0.00,92.05,0.00,0.00,0.00%,4.76%,0.00,1.00
5/18/2020,ID-LA,Lampung,16,0,2,14,82,8,25,49,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,1.76,9.02,0.00,0.88,9.76%,30.49%,16.00,1.00
5/18/2020,ID-JB,Jawa Barat,22,13,77,-68,1597,118,394,1085,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.49,35.36,0.29,2.61,7.39%,24.67%,0.69,1.30
5/18/2020,ID-YO,Daerah Istimewa Yogyakarta,1,0,3,-2,185,8,94,83,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.28,50.95,0.00,2.20,4.32%,50.81%,0.20,1.00
5/18/2020,ID-KB,Kalimantan Barat,0,0,8,-8,129,2,31,96,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,23.79,0.00,0.37,1.55%,24.03%,0.00,1.00
5/18/2020,ID-SN,Sulawesi Selatan,66,3,18,45,1008,54,336,618,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,7.00,106.93,0.32,5.73,5.36%,33.33%,1.94,
5/18/2020,ID-SG,Sulawesi Tenggara,0,0,1,-1,188,4,20,164,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.00,71.33,0.00,1.52,2.13%,10.64%,0.00,1.00
5/18/2020,ID-AC,Aceh,0,0,0,0,18,1,15,2,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.00,3.43,0.00,0.19,5.56%,83.33%,1.00,1.00
5/18/2020,ID-JK,DKI Jakarta,80,0,0,80,5440,431,1244,3765,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,7.38,501.56,0.00,39.74,7.92%,22.87%,0.63,0.00
5/18/2020,ID-JI,Jawa Timur,135,15,25,95,2226,208,325,1693,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,3.34,54.99,0.37,5.14,9.34%,14.60%,2.50,1.36
5/18/2020,ID-KT,Kalimantan Tengah,0,0,0,0,223,10,47,166,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,0.00,86.76,0.00,3.89,4.48%,21.08%,1.00,1.00
5/18/2020,ID-JT,Jawa Tengah,8,0,5,3,1154,60,238,856,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.22,31.73,0.00,1.65,5.20%,20.62%,0.47,1.00
5/18/2020,ID-SB,Sumatera Barat,1,0,12,-11,409,23,108,278,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0.18,74.10,0.00,4.17,5.62%,26.41%,0.08,1.00
5/18/2020,ID-BT,Banten,32,1,3,28,619,61,162,396,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,2.98,57.73,0.09,5.69,9.85%,26.17%,1.33,
5/18/2020,ID-BA,Bali,11,0,7,4,350,2,250,98,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,2.61,83.01,0.00,0.47,0.57%,71.43%,5.50,1.00
5/18/2020,ID-KI,Kalimantan Timur,1,0,10,-9,252,3,75,174,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.28,70.94,0.00,0.84,1.19%,29.76%,1.00,1.00
5/18/2020,ID-NT,Nusa Tenggara Timur,9,0,0,9,68,1,6,61,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,1.66,12.57,0.00,0.18,1.47%,8.82%,0.75,1.00
5/18/2020,ID-SA,Sulawesi Utara,2,1,0,1,114,14,30,70,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.76,43.15,0.38,5.30,12.28%,26.32%,,0.25
5/18/2020,ID-KS,Kalimantan Selatan,72,2,0,70,437,46,73,318,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,17.90,108.62,0.50,11.43,10.53%,16.70%,36.00,0.25
5/18/2020,ID-NB,Nusa Tenggara Barat,4,0,13,-9,373,7,213,153,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0.76,70.77,0.00,1.33,1.88%,57.10%,0.67,1.00
5/18/2020,ID-MA,Maluku,23,0,0,23,107,6,20,81,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,12.45,57.93,0.00,3.25,5.61%,18.69%,1.05,0.00
5/18/2020,ID-RI,Riau,2,0,2,0,100,6,62,32,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.33,16.46,0.00,0.99,6.00%,62.00%,0.50,1.00
5/18/2020,ID-SR,Sulawesi Barat,0,0,0,0,75,2,23,50,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.00,48.08,0.00,1.28,2.67%,30.67%,1.00,1.00
